"contig","metabat.1","metabat.4"
"contig_3975",0,0
"contig_3976",0,0
"contig_3977",0,0
"contig_3978",3,3
"contig_3979",0,0
"contig_398",3,3
"contig_3980",0,0
"contig_3981",0,0
"contig_3982",9,10
"contig_3983",0,0
"contig_3984",0,0
"contig_3985",0,0
"contig_3986",0,0
"contig_3987",19,19
"contig_3988",9,10
"contig_3989",0,17
"contig_399",1,1
"contig_3990",0,0
"contig_3991",24,23
"contig_3992",13,15
"contig_3993",0,0
"contig_3994",7,8
"contig_3995",0,0
"contig_3996",0,17
"contig_3997",0,0
"contig_3998",29,29
"contig_3999",20,20
"contig_4",2,2
"contig_40",2,2
"contig_400",0,0
"contig_4000",17,17
"contig_4001",0,0
"contig_4002",0,0
"contig_4003",0,0
"contig_4004",0,0
"contig_4005",0,0
"contig_4006",0,0
"contig_4007",0,0
"contig_4008",0,0
"contig_4009",33,33
"contig_401",2,2
"contig_4010",0,0
"contig_4011",0,0
"contig_4012",9,10
"contig_4013",0,0
"contig_4014",16,16
"contig_4015",29,29
"contig_4016",0,0
"contig_4017",0,0
"contig_4018",0,0
"contig_4019",19,19
"contig_402",7,8
"contig_4020",0,0
"contig_4021",0,0
"contig_4022",0,0
"contig_4023",0,0
"contig_4024",16,16
"contig_4025",16,16
"contig_4026",0,20
"contig_4027",20,20
"contig_4028",0,0
"contig_4029",0,0
"contig_403",9,10
"contig_4030",0,0
"contig_4031",0,20
"contig_4032",0,0
"contig_4033",9,10
"contig_4034",9,10
"contig_4035",0,0
"contig_4036",0,0
"contig_4037",0,0
"contig_4038",0,0
"contig_4039",0,0
"contig_404",12,13
"contig_4040",0,0
"contig_4041",0,0
"contig_4042",0,0
"contig_4043",0,0
"contig_4044",23,22
"contig_4045",0,0
"contig_4046",0,0
"contig_4047",0,0
"contig_4048",0,0
"contig_4049",0,17
"contig_405",0,0
"contig_4050",33,33
"contig_4051",0,0
"contig_4052",0,0
"contig_4053",0,0
"contig_4054",29,29
"contig_4055",0,0
"contig_4056",0,0
"contig_4057",0,0
"contig_4058",0,0
"contig_4059",0,0
"contig_406",7,8
"contig_4060",0,0
"contig_4061",0,0
"contig_4062",10,9
"contig_4063",33,33
"contig_4064",17,17
"contig_4065",0,0
"contig_4066",7,8
"contig_4067",0,0
"contig_4068",0,0
"contig_4069",0,20
"contig_407",2,2
"contig_4070",0,0
"contig_4071",13,15
"contig_4072",0,0
"contig_4073",0,0
"contig_4074",0,0
"contig_4075",0,0
"contig_4076",17,17
"contig_4077",7,8
"contig_4078",13,15
"contig_4079",0,0
"contig_408",3,3
"contig_4080",32,0
"contig_4081",0,0
"contig_4082",0,0
"contig_4083",0,0
"contig_4084",0,0
"contig_4085",16,16
"contig_4086",0,0
"contig_4087",11,11
"contig_4088",9,10
"contig_4089",0,0
"contig_409",0,0
"contig_4090",0,0
"contig_4091",19,19
"contig_4092",0,0
"contig_4093",0,0
"contig_4094",0,0
"contig_4095",17,17
"contig_4096",23,22
"contig_4097",13,15
"contig_4098",0,0
"contig_4099",0,0
"contig_41",0,0
"contig_410",29,29
"contig_4100",16,16
"contig_4101",0,0
"contig_4102",0,0
"contig_4103",0,0
"contig_4104",0,0
"contig_4105",0,0
"contig_4106",0,0
"contig_4107",0,0
"contig_4108",19,19
"contig_4109",0,0
"contig_411",0,0
"contig_4110",20,20
"contig_4111",19,19
"contig_4112",0,0
"contig_4113",0,0
"contig_4114",0,0
"contig_4115",0,0
"contig_4116",0,0
"contig_4117",0,0
"contig_4118",0,0
"contig_4119",0,0
"contig_412",0,0
"contig_4120",0,0
"contig_4121",23,22
"contig_4122",0,0
"contig_4123",9,10
"contig_4124",0,0
"contig_4125",0,0
"contig_4126",0,0
"contig_4127",0,0
"contig_4128",0,0
"contig_4129",0,0
"contig_413",7,8
"contig_4130",0,12
"contig_4131",0,0
"contig_4132",0,0
"contig_4133",0,0
"contig_4134",0,0
"contig_4135",0,0
"contig_4136",9,10
"contig_4137",0,0
"contig_4138",0,0
"contig_4139",0,0
"contig_414",3,3
"contig_4140",19,19
"contig_4141",0,0
"contig_4142",0,0
"contig_4143",0,0
"contig_4144",0,0
"contig_4145",9,10
"contig_4146",0,17
"contig_4147",0,0
"contig_4148",0,2
"contig_4149",17,17
"contig_415",29,29
"contig_4150",0,0
"contig_4151",20,20
"contig_4152",0,0
"contig_4153",3,3
"contig_4154",16,16
"contig_4155",0,0
"contig_4156",10,9
"contig_4157",33,33
"contig_4158",16,16
"contig_4159",0,0
"contig_416",0,0
"contig_4160",0,0
"contig_4161",0,0
"contig_4162",0,0
"contig_4163",0,0
"contig_4164",0,0
"contig_4165",0,0
"contig_4166",23,22
"contig_4167",0,0
"contig_4168",17,17
"contig_4169",0,0
"contig_417",0,0
"contig_4170",17,17
"contig_4171",0,0
"contig_4172",10,9
"contig_4173",0,0
"contig_4174",0,0
"contig_4175",0,0
"contig_4176",16,16
"contig_4177",20,20
"contig_4178",11,11
"contig_4179",0,0
"contig_418",3,3
"contig_4180",0,0
"contig_4181",0,0
"contig_4182",0,0
"contig_4183",0,0
"contig_4184",0,0
"contig_4185",0,0
"contig_4186",0,0
"contig_4187",0,0
"contig_4188",0,0
"contig_4189",0,0
"contig_419",3,3
"contig_4190",0,0
"contig_4191",20,20
"contig_4192",29,29
"contig_4193",0,0
"contig_4194",0,0
"contig_4195",0,0
"contig_4196",0,0
"contig_4197",0,0
"contig_4198",13,15
"contig_4199",0,0
"contig_42",0,20
"contig_420",12,13
"contig_4200",16,16
"contig_4201",0,0
"contig_4202",0,0
"contig_4203",0,0
"contig_4204",0,0
"contig_4205",31,32
"contig_4206",13,15
"contig_4207",13,15
"contig_4208",16,16
"contig_4209",0,0
"contig_421",2,2
"contig_4210",19,19
"contig_4211",0,0
"contig_4212",0,0
"contig_4213",16,16
"contig_4214",0,0
"contig_4215",9,10
"contig_4216",0,0
"contig_4217",0,0
"contig_4218",0,0
"contig_4219",19,19
"contig_422",5,5
"contig_4220",0,0
"contig_4221",0,0
"contig_4222",9,10
"contig_4223",0,0
"contig_4224",11,11
"contig_4225",0,0
"contig_4226",0,0
"contig_4227",0,0
"contig_4228",0,0
"contig_4229",9,10
"contig_423",14,13
"contig_4230",9,10
"contig_4231",29,29
"contig_4232",17,17
"contig_4233",0,0
"contig_4234",13,15
"contig_4235",13,15
"contig_4236",0,0
"contig_4237",0,0
"contig_4238",0,0
"contig_4239",0,0
"contig_424",3,3
"contig_4240",0,0
"contig_4241",29,29
"contig_4242",17,17
"contig_4243",19,19
"contig_4244",33,33
"contig_4245",0,0
"contig_4246",0,0
"contig_4247",17,17
"contig_4248",0,0
"contig_4249",0,0
"contig_425",3,3
"contig_4250",0,0
"contig_4251",0,0
"contig_4252",16,16
"contig_4253",0,0
"contig_4254",0,0
"contig_4255",0,0
"contig_4256",0,0
"contig_4257",17,17
"contig_4258",0,0
"contig_4259",0,0
"contig_426",7,8
"contig_4260",16,16
"contig_4261",0,0
"contig_4262",0,0
"contig_4263",0,0
"contig_4264",0,0
"contig_4265",0,0
"contig_4266",0,0
"contig_4267",0,2
"contig_4268",0,0
"contig_4269",0,0
"contig_427",9,10
"contig_4270",0,0
"contig_4271",0,0
"contig_4272",0,5
"contig_4273",0,0
"contig_4274",9,10
"contig_4275",13,15
"contig_4276",0,0
"contig_4277",0,0
"contig_4278",13,15
"contig_4279",13,15
"contig_428",9,10
"contig_4280",0,0
"contig_4281",0,0
"contig_4282",16,16
"contig_4283",0,0
"contig_4284",0,0
"contig_4285",0,0
"contig_4286",0,0
"contig_4287",0,0
"contig_4288",0,0
"contig_4289",17,17
"contig_429",0,0
"contig_4290",29,29
"contig_4291",0,0
"contig_4292",0,0
"contig_4293",4,4
"contig_4294",29,29
"contig_4295",9,10
"contig_4296",0,0
"contig_4297",0,0
"contig_4298",19,19
"contig_4299",19,19
"contig_43",3,3
"contig_430",3,3
"contig_4300",0,0
"contig_4301",23,22
"contig_4302",29,29
"contig_4303",0,0
"contig_4304",9,10
"contig_4305",0,0
"contig_4306",10,9
"contig_4307",0,0
"contig_4308",0,0
"contig_4309",20,20
"contig_431",12,13
"contig_4310",0,0
"contig_4311",20,20
"contig_4312",0,0
"contig_4313",0,0
"contig_4314",0,0
"contig_4315",0,0
"contig_4316",33,33
"contig_4317",0,0
"contig_4318",0,0
"contig_4319",0,0
"contig_432",17,17
"contig_4320",0,0
"contig_4321",0,0
"contig_4322",23,22
"contig_4323",0,0
"contig_4324",0,0
"contig_4325",7,8
"contig_4326",0,0
"contig_4327",0,0
"contig_4328",11,11
"contig_4329",31,32
"contig_433",9,10
"contig_4330",0,0
"contig_4331",10,9
"contig_4332",26,26
"contig_4333",0,0
"contig_4334",0,0
"contig_4335",0,0
"contig_4336",31,32
"contig_4337",0,0
"contig_4338",9,10
"contig_4339",19,19
"contig_434",2,2
"contig_4340",0,0
"contig_4341",0,0
"contig_4342",0,0
"contig_4343",29,29
"contig_4344",0,0
"contig_4345",0,0
"contig_4346",0,0
"contig_4347",0,0
"contig_4348",0,0
"contig_4349",0,0
"contig_435",14,13
"contig_4350",0,0
"contig_4351",0,0
"contig_4352",22,22
"contig_4353",0,0
"contig_4354",0,0
"contig_4355",0,0
"contig_4356",0,0
"contig_4357",0,0
"contig_4358",13,15
"contig_4359",16,16
"contig_436",0,0
"contig_4360",0,0
"contig_4361",0,0
"contig_4362",3,3
"contig_4363",0,0
"contig_4364",0,0
"contig_4365",0,0
"contig_4366",17,17
"contig_4367",0,0
"contig_4368",0,0
"contig_4369",0,0
"contig_437",3,3
"contig_4370",0,12
"contig_4371",19,19
"contig_4372",0,0
"contig_4373",19,19
"contig_4374",19,19
"contig_4375",0,0
"contig_4376",0,0
"contig_4377",0,0
"contig_4378",0,0
"contig_4379",0,0
"contig_438",0,30
"contig_4380",0,0
"contig_4381",33,33
"contig_4382",29,29
"contig_4383",20,20
"contig_4384",0,0
"contig_4385",0,0
"contig_4386",0,0
"contig_4387",3,3
"contig_4388",0,0
"contig_4389",7,8
"contig_439",3,3
"contig_4390",0,0
"contig_4391",20,20
"contig_4392",0,0
"contig_4393",0,0
"contig_4394",33,33
"contig_4395",9,10
"contig_4396",0,0
"contig_4397",0,0
"contig_4398",0,0
"contig_4399",0,0
"contig_44",0,0
"contig_440",12,13
"contig_4400",0,0
"contig_4401",0,0
"contig_4402",17,17
"contig_4403",23,22
"contig_4404",0,0
"contig_4405",0,0
"contig_4406",22,22
"contig_4407",17,17
"contig_4408",0,0
"contig_4409",0,0
"contig_441",0,0
"contig_4410",0,0
"contig_4411",29,29
"contig_4412",0,0
"contig_4413",0,0
"contig_4414",0,0
"contig_4415",0,0
"contig_4416",29,29
"contig_4417",0,0
"contig_4418",9,10
"contig_4419",0,0
"contig_442",0,0
"contig_4420",0,0
"contig_4421",31,32
"contig_4422",31,32
"contig_4423",0,0
"contig_4424",0,0
"contig_4425",0,0
"contig_4426",0,0
"contig_4427",23,22
"contig_4428",10,9
"contig_4429",0,0
"contig_443",3,3
"contig_4430",17,17
"contig_4431",0,0
"contig_4432",0,0
"contig_4433",0,0
"contig_4434",16,16
"contig_4435",0,17
"contig_4436",0,0
"contig_4437",9,10
"contig_4438",0,0
"contig_4439",0,0
"contig_444",12,13
"contig_4440",0,0
"contig_4441",33,33
"contig_4442",0,0
"contig_4443",0,0
"contig_4444",31,32
"contig_4445",11,11
"contig_4446",9,10
"contig_4447",0,0
"contig_4448",9,10
"contig_4449",0,0
"contig_445",3,3
"contig_4450",0,0
"contig_4451",0,0
"contig_4452",0,0
"contig_4453",0,0
"contig_4454",16,16
"contig_4455",0,0
"contig_4456",0,0
"contig_4457",0,0
"contig_4458",0,0
"contig_4459",19,19
"contig_446",0,2
"contig_4460",0,0
"contig_4461",0,0
"contig_4462",0,0
"contig_4463",3,3
"contig_4464",20,20
"contig_4465",0,0
"contig_4466",9,10
"contig_4467",0,0
"contig_4468",19,19
"contig_4469",31,32
"contig_447",1,1
"contig_4470",20,20
"contig_4471",0,0
"contig_4472",0,0
"contig_4473",0,2
"contig_4474",31,32
"contig_4475",20,20
"contig_4476",9,10
"contig_4477",7,8
"contig_4478",0,0
"contig_4479",2,2
"contig_448",0,0
"contig_4480",19,19
"contig_4481",0,0
"contig_4482",0,0
"contig_4483",0,0
"contig_4484",13,15
"contig_4485",0,0
"contig_4486",13,15
"contig_4487",29,29
"contig_4488",0,0
"contig_4489",0,0
"contig_449",3,3
"contig_4490",0,0
"contig_4491",0,0
"contig_4492",33,33
"contig_4493",17,17
"contig_4494",29,24
"contig_4495",0,0
"contig_4496",10,9
"contig_4497",0,0
"contig_4498",20,20
"contig_4499",31,32
"contig_45",17,17
"contig_450",0,0
"contig_4500",0,0
"contig_4501",17,17
"contig_4502",0,0
"contig_4503",17,17
"contig_4504",0,0
"contig_4505",23,22
"contig_4506",31,32
"contig_4507",13,15
"contig_4508",30,31
"contig_4509",0,0
"contig_451",0,0
"contig_4510",23,22
"contig_4511",13,15
"contig_4512",0,0
"contig_4513",13,15
"contig_4514",0,0
"contig_4515",0,0
"contig_4516",19,19
"contig_4517",0,0
"contig_4518",0,0
"contig_4519",20,20
"contig_452",0,0
"contig_4520",0,0
"contig_4521",9,10
"contig_4522",0,0
"contig_4523",0,0
"contig_4524",0,0
"contig_4525",0,0
"contig_4526",0,0
"contig_4527",13,15
"contig_4528",0,0
"contig_4529",0,0
"contig_453",0,12
"contig_4530",10,9
"contig_4531",7,8
"contig_4532",0,0
"contig_4533",0,0
"contig_4534",0,0
"contig_4535",0,0
"contig_4536",0,0
"contig_4537",0,0
"contig_4538",31,32
"contig_4539",0,0
"contig_454",0,0
"contig_4540",0,0
"contig_4541",0,17
"contig_4542",0,0
"contig_4543",19,19
"contig_4544",29,29
"contig_4545",10,9
"contig_4546",17,17
"contig_4547",17,17
"contig_4548",0,0
"contig_4549",0,0
"contig_455",29,29
"contig_4550",0,0
"contig_4551",0,0
"contig_4552",17,17
"contig_4553",0,0
"contig_4554",0,0
"contig_4555",13,15
"contig_4556",0,0
"contig_4557",0,0
"contig_4558",20,20
"contig_4559",0,0
"contig_456",0,3
"contig_4560",22,22
"contig_4561",0,0
"contig_4562",0,0
"contig_4563",0,0
"contig_4564",0,0
"contig_4565",0,0
"contig_4566",20,20
"contig_4567",0,0
"contig_4568",0,0
"contig_4569",32,0
"contig_457",9,10
"contig_4570",0,0
"contig_4571",0,22
"contig_4572",0,0
"contig_4573",0,0
"contig_4574",0,0
"contig_4575",31,32
"contig_4576",0,0
"contig_4577",0,0
"contig_4578",17,17
"contig_4579",22,22
"contig_458",0,0
"contig_4580",7,8
"contig_4581",0,0
"contig_4582",0,0
"contig_4583",0,0
"contig_4584",0,0
"contig_4585",13,15
"contig_4586",20,20
"contig_4587",0,0
"contig_4588",0,0
"contig_4589",0,0
"contig_459",7,8
"contig_4590",29,24
"contig_4591",0,0
"contig_4592",0,0
"contig_4593",0,0
"contig_4594",0,0
"contig_4595",0,0
"contig_4596",0,0
"contig_4597",0,0
"contig_4598",0,0
"contig_4599",0,30
"contig_46",0,0
"contig_460",0,0
"contig_4600",0,0
"contig_4601",0,0
"contig_4602",0,0
"contig_4603",0,0
"contig_4604",0,0
"contig_4605",0,20
"contig_4606",0,0
"contig_4607",11,11
"contig_4608",0,0
"contig_4609",0,0
"contig_461",2,2
"contig_4610",0,17
"contig_4611",13,15
"contig_4612",9,10
"contig_4613",0,0
"contig_4614",17,17
"contig_4615",12,13
"contig_4616",0,0
"contig_4617",0,0
"contig_4618",13,15
"contig_4619",13,15
"contig_462",0,0
"contig_4620",0,0
"contig_4621",0,0
"contig_4622",0,0
"contig_4623",0,20
"contig_4624",0,0
"contig_4625",33,33
"contig_4626",0,0
"contig_4627",16,16
"contig_4628",0,0
"contig_4629",19,19
"contig_463",0,2
"contig_4630",0,0
"contig_4631",0,0
"contig_4632",0,0
"contig_4633",7,8
"contig_4634",0,0
"contig_4635",20,20
"contig_4636",0,0
"contig_4637",0,0
"contig_4638",1,1
"contig_4639",0,0
"contig_464",0,0
"contig_4640",29,29
"contig_4641",0,0
"contig_4642",29,29
"contig_4643",0,0
"contig_4644",0,0
"contig_4645",0,0
"contig_4646",0,22
"contig_4647",0,0
"contig_4648",0,0
"contig_4649",0,0
"contig_465",0,0
"contig_4650",0,0
"contig_4651",23,22
"contig_4652",0,0
"contig_4653",29,29
"contig_4654",0,0
"contig_4655",24,23
"contig_4656",0,0
"contig_4657",7,8
"contig_4658",13,15
"contig_4659",0,0
"contig_466",12,13
"contig_4660",0,0
"contig_4661",0,0
"contig_4662",13,15
"contig_4663",0,0
"contig_4664",0,0
"contig_4665",0,0
"contig_4666",9,10
"contig_4667",13,15
"contig_4668",0,0
"contig_4669",0,0
"contig_467",3,3
"contig_4670",0,0
"contig_4671",19,19
"contig_4672",0,0
"contig_4673",0,0
"contig_4674",0,0
"contig_4675",29,29
"contig_4676",0,0
"contig_4677",29,24
"contig_4678",0,0
"contig_4679",19,19
"contig_468",5,5
"contig_4680",16,16
"contig_4681",0,0
"contig_4682",0,0
"contig_4683",29,24
"contig_4684",0,0
"contig_4685",0,0
"contig_4686",0,0
"contig_4687",0,0
"contig_4688",29,29
"contig_4689",0,0
"contig_469",17,17
"contig_4690",0,0
"contig_4691",29,29
"contig_4692",0,0
"contig_4693",0,0
"contig_4694",20,20
"contig_4695",0,0
"contig_4696",10,9
"contig_4697",10,9
"contig_4698",17,17
"contig_4699",0,0
"contig_47",9,10
"contig_470",2,2
"contig_4700",0,0
"contig_4701",24,23
"contig_4702",0,0
"contig_4703",0,0
"contig_4704",0,0
"contig_4705",0,0
"contig_4706",0,0
"contig_4707",10,9
"contig_4708",0,0
"contig_4709",29,29
"contig_471",0,0
"contig_4710",0,0
"contig_4711",0,0
"contig_4712",31,32
"contig_4713",7,8
"contig_4714",19,19
"contig_4715",0,0
"contig_4716",0,0
"contig_4717",0,0
"contig_4718",0,0
"contig_4719",0,0
"contig_472",3,3
"contig_4720",0,0
"contig_4721",0,0
"contig_4722",0,0
"contig_4723",29,24
"contig_4724",0,0
"contig_4725",9,10
"contig_4726",17,17
"contig_4727",0,0
"contig_4728",0,0
"contig_4729",0,0
"contig_473",0,0
"contig_4730",20,20
"contig_4731",9,10
"contig_4732",0,0
"contig_4733",29,29
"contig_4734",0,0
"contig_4735",0,22
"contig_4736",0,0
"contig_4737",0,0
"contig_4738",0,0
"contig_4739",0,0
"contig_474",0,0
"contig_4740",20,20
"contig_4741",0,0
"contig_4742",13,15
"contig_4743",10,9
"contig_4744",0,0
"contig_4745",0,0
"contig_4746",0,0
"contig_4747",0,0
"contig_4748",3,3
"contig_4749",0,0
"contig_475",3,3
"contig_4750",10,9
"contig_4751",20,20
"contig_4752",0,0
"contig_4753",0,0
"contig_4754",0,0
"contig_4755",0,0
"contig_4756",33,33
"contig_4757",0,0
"contig_4758",0,0
"contig_4759",0,0
"contig_476",3,3
"contig_4760",23,22
"contig_4761",10,9
"contig_4762",0,0
"contig_4763",0,0
"contig_4764",11,11
"contig_4765",0,0
"contig_4766",20,20
"contig_4767",0,0
"contig_4768",0,0
"contig_4769",0,0
"contig_477",0,0
"contig_4770",0,0
"contig_4771",33,33
"contig_4772",0,0
"contig_4773",0,0
"contig_4774",31,32
"contig_4775",0,0
"contig_4776",0,0
"contig_4777",0,0
"contig_4778",29,29
"contig_4779",33,33
"contig_478",0,0
"contig_4780",0,0
"contig_4781",33,33
"contig_4782",0,0
"contig_4783",0,0
"contig_4784",0,12
"contig_4785",0,0
"contig_4786",19,19
"contig_4787",0,0
"contig_4788",13,15
"contig_4789",0,0
"contig_479",3,3
"contig_4790",19,19
"contig_4791",0,0
"contig_4792",0,0
"contig_4793",11,11
"contig_4794",0,0
"contig_4795",29,29
"contig_4796",0,0
"contig_4797",9,10
"contig_4798",23,22
"contig_4799",0,0
"contig_48",2,2
"contig_480",12,13
"contig_4800",0,0
"contig_4801",0,0
"contig_4802",0,0
"contig_4803",23,22
"contig_4804",0,0
"contig_4805",7,8
"contig_4806",0,0
"contig_4807",0,0
"contig_4808",13,30
"contig_4809",0,0
"contig_481",12,13
"contig_4810",0,0
"contig_4811",0,0
"contig_4812",0,0
"contig_4813",0,0
"contig_4814",13,15
"contig_4815",0,0
"contig_4816",9,10
"contig_4817",0,0
"contig_4818",16,16
"contig_4819",0,0
"contig_482",0,3
"contig_4820",0,0
"contig_4821",17,17
"contig_4822",0,0
"contig_4823",0,0
"contig_4824",0,12
"contig_4825",0,0
"contig_4826",0,0
"contig_4827",12,13
"contig_4828",11,11
"contig_4829",0,0
"contig_483",3,3
"contig_4830",0,0
"contig_4831",0,0
"contig_4832",0,0
"contig_4833",0,0
"contig_4834",0,0
"contig_4835",0,0
"contig_4836",0,0
"contig_4837",0,0
"contig_4838",0,0
"contig_4839",29,0
"contig_484",3,3
"contig_4840",0,0
"contig_4841",0,0
"contig_4842",0,0
"contig_4843",0,0
"contig_4844",0,0
"contig_4845",0,0
"contig_4846",0,0
"contig_4847",0,0
"contig_4848",0,0
"contig_4849",0,0
"contig_485",3,3
"contig_4850",0,0
"contig_4851",0,0
"contig_4852",0,0
"contig_4853",0,0
"contig_4854",0,0
"contig_4855",9,10
"contig_4856",0,0
"contig_4857",17,17
"contig_4858",0,0
"contig_4859",2,2
"contig_486",2,2
"contig_4860",16,16
"contig_4861",0,0
"contig_4862",0,0
"contig_4863",10,9
"contig_4864",32,0
"contig_4865",0,0
"contig_4866",0,0
"contig_4867",17,17
"contig_4868",32,0
"contig_4869",0,0
"contig_487",0,0
"contig_4870",0,0
"contig_4871",0,0
"contig_4872",23,22
"contig_4873",13,15
"contig_4874",17,17
"contig_4875",13,30
"contig_4876",16,16
"contig_4877",0,0
"contig_4878",24,23
"contig_4879",20,20
"contig_488",20,20
"contig_4880",20,20
"contig_4881",16,16
"contig_4882",0,0
"contig_4883",29,29
"contig_4884",0,0
"contig_4885",20,20
"contig_4886",0,0
"contig_4887",0,0
"contig_4888",0,0
"contig_4889",0,0
"contig_489",0,0
"contig_4890",29,29
"contig_4891",0,0
"contig_4892",0,0
"contig_4893",0,0
"contig_4894",32,0
"contig_4895",0,0
"contig_4896",23,22
"contig_4897",0,0
"contig_4898",0,0
"contig_4899",13,15
"contig_49",2,2
"contig_490",17,17
"contig_4900",0,0
"contig_4901",0,0
"contig_4902",0,0
"contig_4903",0,0
"contig_4904",0,0
"contig_4905",0,0
"contig_4906",0,0
"contig_4907",0,0
"contig_4908",0,0
"contig_4909",31,32
"contig_491",0,0
"contig_4910",29,29
"contig_4911",0,0
"contig_4912",0,0
"contig_4913",0,0
"contig_4914",11,11
"contig_4915",0,0
"contig_4916",0,0
"contig_4917",0,0
"contig_4918",10,9
"contig_4919",0,0
"contig_492",2,2
"contig_4920",0,0
"contig_4921",19,19
"contig_4922",0,0
"contig_4923",19,19
"contig_4924",11,11
"contig_4925",0,0
"contig_4926",23,22
"contig_4927",20,20
"contig_4928",0,0
"contig_4929",0,0
"contig_493",2,2
"contig_4930",10,9
"contig_4931",0,0
"contig_4932",13,15
"contig_4933",29,29
"contig_4934",0,0
"contig_4935",0,0
"contig_4936",0,0
"contig_4937",29,24
"contig_4938",10,9
"contig_4939",0,0
"contig_494",3,3
"contig_4940",16,16
"contig_4941",0,0
"contig_4942",10,9
"contig_4943",0,0
"contig_4944",0,0
"contig_4945",0,0
"contig_4946",0,0
"contig_4947",29,29
"contig_4948",0,0
"contig_4949",17,17
"contig_495",0,0
"contig_4950",17,17
"contig_4951",0,0
"contig_4952",29,29
"contig_4953",11,11
"contig_4954",0,0
"contig_4955",23,22
"contig_4956",10,9
"contig_4957",10,9
"contig_4958",0,0
"contig_4959",20,20
"contig_496",0,0
"contig_4960",0,0
"contig_4961",0,0
"contig_4962",10,9
"contig_4963",0,0
"contig_4964",0,0
"contig_4965",0,0
"contig_4966",0,0
"contig_4967",0,0
"contig_4968",29,29
"contig_4969",10,9
"contig_497",3,3
"contig_4970",0,0
"contig_4971",0,0
"contig_4972",0,0
"contig_4973",0,0
"contig_4974",10,9
"contig_4975",29,29
"contig_4976",0,0
"contig_4977",0,0
"contig_4978",0,0
"contig_4979",31,32
"contig_498",0,0
"contig_4980",0,0
"contig_4981",0,0
"contig_4982",0,0
"contig_4983",0,0
"contig_4984",0,0
"contig_4985",0,0
"contig_4986",20,20
"contig_4987",0,0
"contig_4988",0,0
"contig_4989",11,11
"contig_499",12,13
"contig_4990",9,10
"contig_4991",17,17
"contig_4992",0,0
"contig_4993",0,0
"contig_4994",0,0
"contig_4995",19,19
"contig_4996",33,33
"contig_4997",0,0
"contig_4998",0,0
"contig_4999",0,0
"contig_5",0,0
"contig_50",1,1
"contig_500",2,2
"contig_5000",0,0
"contig_5001",11,11
"contig_5002",33,33
"contig_5003",19,19
"contig_5004",17,17
"contig_5005",0,0
"contig_5006",0,0
"contig_5007",0,0
